PropertyName,PropertySubName,NearbyLocations,LocationAdvantages,Link,PriceDetails,TopFacilities
Puri Emerald Bay,"2, 3, 4 BHK Apartment in Sector 104, Gurgaon","['Dwarka Expressway', 'Gurugram Railway Station', 'Delhi Public School (DPS)', 'Chauma Road', 'Chirag Hospital']","{'Dwarka Expressway': '0.35 KM', 'Gurugram Railway Station': '2.8 KM', 'Delhi Public School (DPS)': '3.5 KM', 'Chauma Road': '3.6 KM', 'Chirag Hospital': '4.1 KM', 'Gurgaon Dreamz Mall': '5.2 KM', 'Park Inn': '7.4 KM', 'DPG Group of Institutions': '8.8 KM', 'Infinity Business Park': '8.9 KM', 'The NorthCap University': '9.3 KM', ""Oyster's Water Park"": '11.4 KM', 'Dwarka Sector 21 Metro Station': '13.7 KM', 'DLF Golf and Country Club': '15.0 KM', 'Indira Gandhi International Airport': '23.7 KM'}",https://www.99acres.com/puri-emerald-bay-sector-104-gurgaon-npxid-r5456,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,550 - 1,700 sq.ft.', 'price-range': '₹ 1.55 - 2.29 Cr'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,450 sq.ft.', 'price-range': '₹ 2.65 - 3.29 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,450 sq.ft.', 'price-range': '₹ 2.85 - 3.16 Cr'}}","['Swimming Pool', 'Theatre', 'Wi-Fi Connectivity', 'Cafeteria', 'Billiards', 'Lawn Tennis Court', 'Video Door Security', 'Multipurpose Court', 'Amphitheatre']"
Ireo Victory Valley,"2, 3, 4, 5 BHK Apartment in Sector 67, Gurgaon","['AIPL Joy Street Mall', 'Alpine Convent School', 'Golf Course Extension Road', 'CK Birla Hospital', 'PVR Drive in Theatre']","{'AIPL Joy Street Mall': '1.1 KM', 'Alpine Convent School': '1.8 KM', 'Golf Course Extension Road': '3.3 KM', 'CK Birla Hospital': '4.5 KM', 'PVR Drive in Theatre': '4.8 KM', 'Sohna Road': '5.0 KM', 'SkyJumper Trampoline Park': '5.6 KM', 'DPG Group of Institutions': '8.3 KM', 'Indira Gandhi International Airport': '8.3 KM', 'HUDA Mini Golf Course': '9.2 KM'}",https://www.99acres.com/ireo-victory-valley-sector-67-gurgaon-npxid-r871,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,435 sq.ft.', 'price-range': '₹ 1.65 Cr'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,382 - 3,548 sq.ft.', 'price-range': '₹ 2.08 - 5.21 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,847 - 5,977 sq.ft.', 'price-range': '₹ 3.42 - 8.78 Cr'}, '5 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '4,833 - 5,400 sq.ft.', 'price-range': '₹ 7.1 - 7.93 Cr'}}","['Swimming Pool', 'Football', 'Bar/Chill-Out Lounge', 'Flower Garden', 'Reading Lounge', 'Golf Course', 'Conference room', 'School', 'Salon']"
DLF Gardencity,"Land, 3, 4 BHK Independent Floor in Sector 91, Gurgaon","['IMT Road', 'RPS International School', 'Genesis Hospital', 'Reliance Trends Newtown Square Mall', 'NH-48 (Delhi-Jaipur Expressway)']","{'IMT Road': '0.28 KM', 'RPS International School': '4.2 KM', 'Genesis Hospital': '4.4 KM', 'Reliance Trends Newtown Square Mall': '4.4 KM', 'NH-48 (Delhi-Jaipur Expressway)': '5.7 KM', 'SGT University': '13.2 KM', 'Indira Gandhi International Airport': '30.9 KM'}",https://www.99acres.com/dlf-gardencity-sector-91-gurgaon-npxid-r1193,"{'3 BHK': {'building_type': 'Independent Floor', 'area_type': 'Built-up Area', 'area': '1,789.5 sq.ft.', 'price-range': '₹ 1.07 - 1.45 Cr'}, '4 BHK': {'building_type': 'Independent Floor', 'area_type': 'Built-up Area', 'area': '2,249.66 - 2,699.59 sq.ft.', 'price-range': '₹ 1.35 - 2.47 Cr'}, 'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '1,800 - 4,518 sq.ft.', 'price-range': '₹ 1.62 - 4.07 Cr'}}","['Swimming Pool', 'Bar/Chill-Out Lounge', 'School', 'Restaurant', 'Spa', 'Squash Court', 'Theatre', 'Cafeteria', 'Fountain']"
Tata Primanti,"3, 4, 5 BHK Apartment, 4 BHK Villa, 4 BHK Independent Floor in Sector 72, Gurgaon","['Sohna Road', 'Omaxe Mall', 'Spaze Itech Park']","{'Sohna Road': '1.0 KM', 'Omaxe Mall': '2.6 KM', 'Spaze Itech Park': '2.8 KM', 'Polaris Hospital': '3.6 KM', 'SkyJumper Trampoline Park': '3.9 KM', 'Sector 55-56 Metro Station': '7.7 KM', 'Faridabad-Gurgaon Road': '10.0 KM', 'RBSM Public school': '11.0 KM'}",https://www.99acres.com/tata-primanti-sector-72-gurgaon-npxid-r1148,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,145 - 2,550 sq.ft.', 'price-range': '₹ 2.25 - 3.27 Cr'}, '4 BHK': {'building_type': 'Villa', 'area_type': 'Built-up Area', 'area': '7,000 - 8,500 sq.ft.', 'price-range': '₹ 7.5 - 9.11 Cr'}, '5 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '4,750 - 5,800 sq.ft.', 'price-range': '₹ 5.53 - 6.75 Cr'}}","['Swimming Pool', 'Changing Area', 'School', 'Card Room', 'Restaurant', 'Sauna', 'Jacuzzi', 'Piped Gas', 'Steam Room']"
DLF Park Place,"2, 3, 4 BHK Apartment in Sector 54, Gurgaon","['Sector 53-54 Metro Station', 'Health Care Pharmacy', 'Paras Hospital', 'Sector 54 Chowk', 'IILM University, Gurugram']","{'Sector 53-54 Metro Station': '1.7 KM', 'Health Care Pharmacy': '2.6 KM', 'Paras Hospital': '3.3 KM', 'Sector 54 Chowk': '3.9 KM', 'IILM University, Gurugram': '3.9 KM', 'Euro International School': '4.6 KM', 'YES Bank ATM': '4.7 KM', 'Sushant University': '4.8 KM', 'Suncity School Gurgaon': '5.3 KM', 'Suncity Shopping Complex': '5.6 KM', 'Apollo Pharmacy': '5.6 KM', 'Vallores Pre School': '5.8 KM', 'W Pratiksha Hospital': '6.3 KM', 'Umkal Hospital': '7.1 KM', 'Haryana City Gas': '8.0 KM'}",https://www.99acres.com/dlf-park-place-sector-54-gurgaon-npxid-r8,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,985 sq.ft.', 'price-range': '₹ 4.5 Cr'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,875 - 2,329 sq.ft.', 'price-range': '₹ 3.94 - 5.96 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,550 - 2,721 sq.ft.', 'price-range': '₹ 5.66 - 7.15 Cr'}}","['Mini Theatre', 'Swimming Pool', 'Theater Home', 'Business Lounge', 'Laundry', 'Changing Area', 'School', 'Salon', 'RO System']"
Central Park Flower Valley,"2, 3, 4 BHK Apartment, 4 BHK Villa, Land, 2, 3, 4 BHK Independent Floor in Sector-33 Sohna, Gurgaon","['Marigold Secondary School', 'Alpine Convent School', 'Medanta The Medicity', 'Alpine Hospital', 'Pushpanjali Hospital']","{'Marigold Secondary School': '0.003 KM', 'Alpine Convent School': '0.005 KM', 'Medanta The Medicity': '0.006 KM', 'Alpine Hospital': '0.006 KM', 'Pushpanjali Hospital': '0.008 KM', 'Golf Course Extension Road': '0.01 KM', 'Country Inn & Suites': '0.01 KM', 'The Westin Hotel': '0.01 KM', 'The Millenium School': '0.01 KM', 'Rajiv Chowk - Sohna Highway': '0.015 KM', 'KMP Expressway': '0.015 KM', 'Central Park Resorts': '0.02 KM', 'De Adventure Park': '0.025 KM', 'GD Goenka Institution': '0.03 KM', 'Indira Gandhi International Airport': '0.035 KM'}",https://www.99acres.com/central-park-flower-valley-sector-33-sohna-gurgaon-npxid-r22052,"{'2 BHK': {'building_type': 'Independent Floor', 'area_type': 'Super Built-up Area', 'area': '1,093 - 1,620 sq.ft.', 'price-range': '₹ 1.09 - 1.63 Cr'}, '3 BHK': {'building_type': 'Independent Floor', 'area_type': 'Super Built-up Area', 'area': '1,230 - 1,274 sq.ft.', 'price-range': '₹ 1.15 - 1.27 Cr'}, '4 BHK': {'building_type': 'Villa', 'area_type': 'Built-up Area', 'area': '3,700 sq.ft.', 'price-range': 'Price on Request'}, 'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '1,620 - 9,000 sq.ft.', 'price-range': '₹ 1.94 - 10.8 Cr'}}","['Swimming Pool', 'Reading Lounge', 'Reflexology Park', 'Golf Course', 'Aerobics Centre', 'Sauna', 'Jacuzzi', 'Steam Room', 'Creche/Day care']"
Ireo Skyon,"2, 3, 4 BHK Apartment in Sector 60, Gurgaon","['Swastik Hospital', 'Adarsh Senior Secondary School', 'Golf Course Extension Road', 'International Tech Park Gurgaon,', 'Sector 55-56 Metro Station']","{'Swastik Hospital': '0.8 KM', 'Adarsh Senior Secondary School': '2.0 KM', 'Golf Course Extension Road': '2.3 KM', 'International Tech Park Gurgaon,': '3.0 KM', 'Sector 55-56 Metro Station': '3.4 KM', 'Indira Gandhi International Airport': '22.5 KM'}",https://www.99acres.com/ireo-skyon-sector-60-gurgaon-npxid-r1147,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,365 - 1,524 sq.ft.', 'price-range': '₹ 2.05 - 2.29 Cr'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,045 - 2,403 sq.ft.', 'price-range': '₹ 3.07 - 3.61 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,768 - 3,155 sq.ft.', 'price-range': '₹ 4.16 - 4.74 Cr'}}","['Swimming Pool', 'Golf Course', 'Changing Area', 'School', 'Restaurant', 'High Speed Elevators', 'Piped Gas', 'Steam Room', 'Squash Court']"
AIPL The Peaceful Homes,"2, 3, 4 BHK Apartment in Sector 70A, Gurgaon","['Ananta Hospital', 'Indus World School', 'DLF Corporate Greens', 'Airia Mall', 'SkyJumper Trampoline Park']","{'Ananta Hospital': '1.5 KM', 'Indus World School': '2.1 KM', 'DLF Corporate Greens': '4.8 KM', 'Airia Mall': '5.7 KM', 'SkyJumper Trampoline Park': '7.3 KM', 'Hyatt Hotel Group': '7.5 KM', 'Golf Corse Ext. Rd.': '7.6 KM', 'National Highway-48': '9.6 KM', 'Gurugram University': '10.3 KM', 'IMT Manesar': '15.5 KM', 'Indira Gandhi International Airport': '29.1 KM'}",https://www.99acres.com/aipl-the-peaceful-homes-sector-70a-gurgaon-npxid-r3480,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,565 - 1,719 sq.ft.', 'price-range': '₹ 1.49 - 1.72 Cr'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,150 - 2,475 sq.ft.', 'price-range': '₹ 2.04 - 2.48 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,925 sq.ft.', 'price-range': '₹ 2.78 - 2.93 Cr'}}","['Automated Car Wash', 'Concierge Service', 'Swimming Pool', 'Football', 'Bar/Chill-Out Lounge', 'Reading Lounge', 'Golf Course', 'Volley Ball Court', 'Salon']"
Adani M2K Oyster Grande,"3, 4, 5 BHK Apartment in Sector 102, Gurgaon","['Prime Scholars International School', 'Dwarka Expressway', 'WTC Plaza', ""Shri Balaji's Multispeciality Hospital"", 'Euro International School']","{'Prime Scholars International School': '0.8 KM', 'Dwarka Expressway': '3.0 KM', 'WTC Plaza': '4.5 KM', ""Shri Balaji's Multispeciality Hospital"": '5.9 KM', 'Euro International School': '6.3 KM', 'Delhi Public School (DPS)': '2.8 KM', 'SGT University': '9.0 KM', 'Park Inn, Gurgaon': '10.3 KM', 'DLF World Tech Park': '13.0 KM', 'Star Mall': '13.7 KM', 'Indira Gandhi International Airport': '22.8 KM'}",https://www.99acres.com/adani-m2k-oyster-grande-sector-102-gurgaon-npxid-r4904,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,689 - 2,598 sq.ft.', 'price-range': '₹ 1.5 - 2.6 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,188 - 4,750 sq.ft.', 'price-range': '₹ 2.9 - 4.6 Cr'}, '5 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '5,790 - 7,283 sq.ft.', 'price-range': '₹ 5.2 - 6.77 Cr'}}","['Swimming Pool', 'Changing Area', 'School', 'Salon', 'ATM', 'Aerobics Centre', 'Card Room', 'Solar Water Heating', 'Waiting Lounge']"
G99,"Land in Sector 99, Gurgaon","['The Hive Shopping Mall', 'The Heritage School', 'Dwarka Expressway', 'Yashroop Hospital', 'Ramgarh Farms & Resort']","{'The Hive Shopping Mall': '1.4 KM', 'The Heritage School': '2.1 KM', 'Dwarka Expressway': '5.0 KM', 'Yashroop Hospital': '5.3 KM', 'Ramgarh Farms & Resort': '6.1 KM', 'DPG Group of Institutions': '9.5 KM', 'SkyJumper Trampoline Park': '11.3 KM', 'NH-48 (Delhi-Jaipur Expressway)': '15.4 KM', 'IMT Manesar': '15.5 KM', 'Indira Gandhi International Airport': '27.7 KM'}",https://www.99acres.com/g99-sector-99-gurgaon-npxid-r1561,"{'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '2,322 - 6,300 sq.ft.', 'price-range': '₹ 3.87 - 10.5 Cr'}}","['Milk Booth', 'Manicured Garden', 'Swimming Pool', 'Football', 'Flower Garden', 'School', 'Restaurant', 'Pergola', 'Skating Rink']"
Emaar MGF Emerald Floors Premier,"3, 4 BHK Independent Floor in Sector 65, Gurgaon","['WorldMark Gurgaon', 'Sohna Road', 'Lemon Tree Hotel', 'CK Birla Hospital', 'Golf Course Road']","{'WorldMark Gurgaon': '0.4 KM', 'Sohna Road': '3.2 KM', 'Lemon Tree Hotel': '3.9 KM', 'CK Birla Hospital': '5.2 KM', 'Golf Course Road': '5.6 KM', 'Indira Gandhi International Airport': '23.4 KM'}",https://www.99acres.com/emaar-mgf-emerald-floors-premier-sector-65-gurgaon-npxid-r652,"{'3 BHK': {'building_type': 'Independent Floor', 'area_type': 'Super Built-up Area', 'area': '1,600 - 1,650 sq.ft.', 'price-range': '₹ 1.9 - 2.8 Cr'}, '4 BHK': {'building_type': 'Independent Floor', 'area_type': 'Super Built-up Area', 'area': '1,975 sq.ft.', 'price-range': '₹ 2.45 - 3.5 Cr'}}","['Clinic', 'Swimming Pool', 'School', 'Piped Gas', 'Creche/Day care', 'Theatre', 'Shopping Centre', 'Lawn Tennis Court', 'Jogging Track']"
ROF Insignia Park,"Land, 3 BHK Independent Floor in Sector 93 Gurgaon","['Yaduvanshi Shiksha Niketan', 'Aarvy Healthcare Hospital', 'Royal Institute Of Science and Mgt', 'Dwarka Expressway', 'Newtown Square Mall']","{'Yaduvanshi Shiksha Niketan': '1.4 KM', 'Aarvy Healthcare Hospital': '2.5 KM', 'Royal Institute Of Science and Mgt': '3.0 KM', 'Dwarka Expressway': '4.1 KM', 'Newtown Square Mall': '4.4 KM', 'Garhi Harsaru Junction': '3.9 KM', 'Manesar Golf Course': '7.6 KM', 'Holiday Inn': '2.3 KM', 'Tau Devi Lal Sports Complex': '15.5 KM', 'NH 352W': '1.5 KM', 'Eros Corporate Park': '6.8 KM', 'Indira Gandhi International Airport': '31.0 KM', 'Nakhrola Stadium': '6.0 KM', ""Oyster's Water Park"": '21.1 KM'}",https://www.99acres.com/rof-insignia-park-sector-93-gurgaon-npxid-r383406,"{'3 BHK': {'building_type': 'Independent Floor', 'area_type': 'Carpet Area', 'area': '1,500 - 1,526 sq.ft.', 'price-range': '₹ 1.33 - 1.35 Cr'}, 'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '1,170 - 1,530 sq.ft.', 'price-range': '₹ 1.5 - 1.96 Cr'}}","['Swimming Pool', 'Skating Rink', 'Grocery Shop', 'Gazebo', 'Cricket Pitch', 'Lawn Tennis Court', 'Amphitheatre', 'Basketball Court', 'Badminton Court']"
DLF The Ultima,"3, 4 BHK Apartment in Sector 81, Gurgaon","['Miracles Apollo Cradle Hospital', 'Manesar Road', 'Vatika Town Square', 'NH-48 (Delhi-Jaipur Expressway)', 'Euro International School']","{'Miracles Apollo Cradle Hospital': '0.7 KM', 'Manesar Road': '1.0 KM', 'Vatika Town Square': '2.7 KM', 'NH-48 (Delhi-Jaipur Expressway)': '2.8 KM', 'Euro International School': '3.2 KM', 'Garhi Harsaru Junction': '7.0 KM', 'SGT University': '14.4 KM', 'Huda Metro Station (Gurugram)': '19.5 KM', 'Indira Gandhi International Airport': '29.4 KM'}",https://www.99acres.com/dlf-the-ultima-sector-81-gurgaon-npxid-r7182,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,911 - 2,132 sq.ft.', 'price-range': '₹ 1.43 - 2.25 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,500 - 3,035 sq.ft.', 'price-range': '₹ 2.2 - 3.59 Cr'}}","['Mini Theatre', 'Swimming Pool', 'Theater Home', 'Football', 'Bar/Chill-Out Lounge', 'Flower Garden', 'Reading Lounge', 'Golf Course', 'Changing Area']"
Indiabulls Enigma,"4, 5 BHK Apartment in Sector 110, Gurgaon","['Dwarka Expressway', 'InfinityS Badminton Academy', 'Sanskar Bharti Public School', 'Gurugram Railway Station', 'Gurgaon Dreamz Mall']","{'Dwarka Expressway': '0.1 KM', 'InfinityS Badminton Academy': '1.1 KM', 'Sanskar Bharti Public School': '1.5 KM', 'Gurugram Railway Station': '3.4 KM', 'Gurgaon Dreamz Mall': '4.7 KM', 'Manipal Hospital, Gurugram': '5.7 KM', 'The NorthCap University': '6.3 KM', 'HUDA Market, Sector 14': '8.0 KM', 'NH-48 (Delhi-Jaipur Expressway)': '8.4 KM', 'F9 Go Karting Gurgaon': '9.2 KM', 'SCC Rooftop Drive-In': '10.2 KM', 'Dwarka Sector 21 Metro Station': '10.4 KM', 'The Oberoi/Trident': '11.3 KM', 'Fun N Food Village': '12.9 KM', 'Indira Gandhi International Airport': '18.9 KM'}",https://www.99acres.com/indiabulls-enigma-sector-110-gurgaon-npxid-r31904,"{'4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,265 - 3,900 sq.ft.', 'price-range': '₹ 3.28 - 3.92 Cr'}, '5 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,265 - 7,500 sq.ft.', 'price-range': '₹ 2.77 - 6.36 Cr'}}","['Swimming Pool', 'Aerobics Centre', 'Barbecue', 'Restaurant', 'Pergola', 'Spa', 'Pool Table', 'Cafeteria', 'Sun Deck']"
Experion The Westerlies,"4, 5 BHK Villa, Land in Sector 108, Gurgaon","['Euro International School', 'Aryan Hospital', 'WTC Plaza', 'The NorthCap University', 'The Shikshiyan School']","{'Euro International School': '2.4 KM', 'Aryan Hospital': '6.6 KM', 'WTC Plaza': '1.5 KM', 'The NorthCap University': '9.1 KM', 'The Shikshiyan School': '1.1 KM', 'Indira Gandhi International Airport': '19.6 KM', 'Tau Devi Lal Sports Complex': '10.2 KM', 'DLF Corporate Park': '15.8 KM', 'Hamoni Golf Camp': '10.4 KM'}",https://www.99acres.com/experion-the-westerlies-sector-108-gurgaon-npxid-r18410,"{'4 BHK': {'building_type': 'Villa', 'area_type': 'Carpet Area', 'area': '1,935 - 2,259 sq.ft.', 'price-range': 'Price on Request'}, '5 BHK': {'building_type': 'Villa', 'area_type': 'Carpet Area', 'area': '3,222 - 4,968 sq.ft.', 'price-range': 'Price on Request'}, 'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '346.54 - 10,839.26 sq.ft.', 'price-range': '₹ 2.06 - 49.62 Cr'}}","['Swimming Pool', 'Reflexology Park', 'Barbecue', 'Terrace Garden', 'Gazebo', 'Fountain', 'Sun Deck', 'Amphitheatre', 'Power Back up Lift']"
Hero Homes,"2, 3 BHK Apartment in Sector 104, Gurgaon","['Gurugram Railway Station', 'Dwarka Expressway', 'Kings International School', 'HUDA Market', 'Basai Metro Station']","{'Gurugram Railway Station': '1.1 KM', 'Dwarka Expressway': '1.6 KM', 'Kings International School': '2.6 KM', 'HUDA Market': '3.0 KM', 'Basai Metro Station': '3.9 KM', 'Aryan Hospital': '4.7 KM', 'Indira Gandhi International Airport': '21.3 KM'}",https://www.99acres.com/hero-homes-sector-104-gurgaon-npxid-r318679,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,099 sq.ft.', 'price-range': '₹ 1.05 - 1.6 Cr'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,359 - 1,689 sq.ft.', 'price-range': '₹ 1.36 - 2.46 Cr'}}","['Swimming Pool', 'Bar/Chill-Out Lounge', 'Reading Lounge', 'Reflexology Park', 'Card Room', 'Barbecue', 'Restaurant', 'Sauna', 'Spa']"
Central Park Flower Valley Mikasa Plots,"Land in Sector-33 Sohna, Gurgaon","['Lemon Tree Hotel', 'Indira Gandhi International Airport', 'Gurugram Public School', 'CBR Cricket Ground', 'Swastik Hospital']","{'Lemon Tree Hotel': '1.3 KM', 'Indira Gandhi International Airport': '20.5 KM', 'Gurugram Public School': '4.1 KM', 'CBR Cricket Ground': '3.5 KM', 'Swastik Hospital': '2.3 KM', 'SCC Drive-In Cinema': '2.8 KM', 'Rapid Metro Sector 55-56': '3.1 KM'}",https://www.99acres.com/central-park-flower-valley-mikasa-plots-sector-33-sohna-gurgaon-npxid-r308685,"{'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '1,620 - 9,000 sq.ft.', 'price-range': '₹ 1.01 - 5.6 Cr'}}","['Bowling Alley', 'Concierge Service', 'Swimming Pool', 'Lounge', 'Medical Centre', 'Laundry', 'Flower Garden', 'Reflexology Park', 'Golf Course']"
M3M Skywalk,"2, 3 BHK Apartment in Sector 74, Gurgaon","['Omaxe Mall', 'Kunskapsskolan School', 'NH-48 (Delhi-Jaipur Expressway)', 'Park Hospital']","{'Omaxe Mall': '5.6 KM', 'Kunskapsskolan School': '5.7 KM', 'NH-48 (Delhi-Jaipur Expressway)': '7.9 KM', 'Park Hospital': '9.0 KM', 'Gurugram University': '10.6 KM', 'Indira Gandhi International Airport': '25.3 KM'}",https://www.99acres.com/m3m-skywalk-sector-74-gurgaon-npxid-r368291,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '1,124.8 - 1,345.6 sq.ft.', 'price-range': '₹ 2.45 - 2.95 Cr'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '1,614.4 - 1,625.6 sq.ft.', 'price-range': '₹ 3.53 - 3.57 Cr'}}","['Concierge Service', 'Swimming Pool', 'Lounge', 'Golf Course', 'Changing Area', 'Aerobics Centre', 'Restaurant', 'High Speed Elevators', 'Waiting Lounge']"
Ireo The Grand Arch,"2, 3, 4 BHK Apartment in sector 58, Gurgaon","['International Tech Park Gurgaon', 'Grand Hyatt Gurgaon', 'W Pratiksha Hospital', 'Shalom Presidency School', 'Sector 55-56 Metro Station']","{'International Tech Park Gurgaon': '1.5 KM', 'Grand Hyatt Gurgaon': '1.4 KM', 'W Pratiksha Hospital': '3.7 KM', 'Shalom Presidency School': '3.7 KM', 'Sector 55-56 Metro Station': '3.7 KM', 'Paras Trinity Mall': '3.5 KM', 'Sushant University': '5.3 KM', 'Rajesh Pilot Road': '2.9 KM', 'Jinga Lala Theme Park Gurgaon Delhi': '2.7 KM', 'Indira Gandhi International Airport': '21.1 KM', 'TERI Golf Course': '5.1 KM', 'Tau Devi Lal Sports Complex': '11.7 KM'}",https://www.99acres.com/ireo-the-grand-arch-sector-58-gurgaon-npxid-r659,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,375 sq.ft.', 'price-range': '₹ 2.3 Cr'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,156 sq.ft.', 'price-range': '₹ 3.61 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,857 sq.ft.', 'price-range': '₹ 4.78 Cr'}}","['Bowling Alley', 'Swimming Pool', 'Football', 'Restaurant', 'Waiting Lounge', 'Piped Gas', 'Water Softener Plant', 'Creche/Day care', 'Squash Court']"
